geoName;coordinates;cansancio;pérdida de apetito;Pérdida de libido;Ataque de pánico;culpa;Fecha
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;20/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/04/2020
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;21/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/04/2020
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;22/04/2020
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;22/04/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/04/2020
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;23/04/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/04/2020
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;28/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/04/2020
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;29/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/04/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/05/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;06/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/05/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;07/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/05/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;08/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/05/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;100;09/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/05/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;10/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/05/2020
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;12/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/05/2020
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;13/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/05/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;17/05/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/05/2020
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;18/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/05/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;19/05/2020
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;19/05/2020
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;19/05/2020
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;20/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/05/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;24/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/05/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;25/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;25/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/05/2020
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;30/05/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/05/2020
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;31/05/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;31/05/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;01/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/06/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;02/06/2020
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;02/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;02/06/2020
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;03/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;08/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/06/2020
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;10/06/2020
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;11/06/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;11/06/2020
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;12/06/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;12/06/2020
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;13/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;13/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/06/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;14/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;14/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;14/06/2020
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;15/06/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;15/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;15/06/2020
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;16/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/06/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;17/06/2020
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;17/06/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;18/06/2020
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;18/06/2020
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;18/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/06/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;19/06/2020
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;100;19/06/2020
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;19/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/06/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/06/2020
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;20/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/06/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;21/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/06/2020
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;22/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/06/2020
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;23/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;24/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;100;30/06/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/06/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/07/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;03/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;03/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;03/07/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;100;04/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;06/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;14/07/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;15/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;15/07/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;16/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/07/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;20/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;20/07/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;21/07/2020
Monzalbarba;{'lat': 41.7043343, 'lng': -0.9653412};0;0;0;0;0;21/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/07/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;22/07/2020
Monzalbarba;{'lat': 41.7043343, 'lng': -0.9653412};0;0;0;0;0;22/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/07/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;23/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/07/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;26/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/07/2020
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;27/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/07/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;28/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/07/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;29/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;29/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/07/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;31/07/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;31/07/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/07/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/08/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};100;0;0;0;0;01/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/08/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;02/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;03/08/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/08/2020
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;05/08/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/08/2020
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;05/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/08/2020
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;06/08/2020
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;06/08/2020
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;06/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/08/2020
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;07/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/08/2020
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;09/08/2020
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;10/08/2020
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;11/08/2020
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;12/08/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;12/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/08/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;13/08/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;13/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/08/2020
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;14/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/08/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;16/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/08/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/08/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;19/08/2020
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;19/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;19/08/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/08/2020
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;20/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/08/2020
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;24/08/2020
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;24/08/2020
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;24/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/08/2020
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;25/08/2020
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;25/08/2020
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;25/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/08/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;27/08/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;28/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/08/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/08/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;31/08/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;31/08/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/08/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;01/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;03/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/09/2020
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;04/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;04/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/09/2020
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;05/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/09/2020
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;06/09/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;07/09/2020
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;07/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/09/2020
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;08/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;12/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;13/09/2020
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;13/09/2020
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;14/09/2020
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;14/09/2020
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;14/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/09/2020
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;15/09/2020
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;15/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;21/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/09/2020
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;23/09/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;23/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;23/09/2020
Tauste;{'lat': 41.9202247, 'lng': -1.2578169};0;0;0;0;0;24/09/2020
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;24/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;25/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;25/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;25/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;26/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/09/2020
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;28/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/09/2020
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;29/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/09/2020
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;30/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;30/09/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/09/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/09/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/10/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/10/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/10/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/10/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/10/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/10/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/10/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/10/2020
